# gate	bias	idc	gx	gy	gr
-0.236	5e-05	5.561792125e-11	4.868272727e-07	1.099327273e-07	4.990851611e-07
-0.235	5e-05	7.48917387e-11	5.418281818e-07	1.010554545e-07	5.511714647e-07
-0.234	5e-05	8.111348617e-11	5.935709091e-07	9.613090909e-08	6.013048942e-07
-0.233	5e-05	8.99998974e-11	6.376136364e-07	9.19e-08	6.44202421e-07
-0.232	5e-05	9.522915026e-11	6.765236364e-07	8.683690909e-08	6.820739545e-07
-0.231	5e-05	9.810428799e-11	7.232709091e-07	7.865263636e-08	7.275349099e-07
-0.23	5e-05	1.053781029e-10	7.711972727e-07	6.693090909e-08	7.740962344e-07
-0.229	5e-05	1.178788181e-10	8.286263636e-07	4.716381818e-08	8.299675152e-07
-0.228	5e-05	1.214616838e-10	8.7468e-07	3.072581818e-08	8.752195029e-07
-0.227	5e-05	1.293856671e-10	9.164363636e-07	1.983654545e-08	9.166510225e-07
-0.226	5e-05	1.285962348e-10	9.502090909e-07	1.324745455e-08	9.503014319e-07
-0.225	5e-05	1.282708852e-10	9.774727273e-07	9.155363636e-09	9.775156026e-07
-0.224	5e-05	1.319324979e-10	9.972363636e-07	4.993818182e-09	9.972488672e-07
-0.223	5e-05	1.328355447e-10	1.008263636e-06	1.803318182e-09	1.008265249e-06
-0.222	5e-05	1.3425412e-10	1.015827273e-06	6.311627273e-09	1.015846881e-06
-0.221	5e-05	1.303694816e-10	1.013118182e-06	1.179090909e-08	1.013186792e-06
-0.22	5e-05	1.195493501e-10	9.986909091e-07	1.303936364e-08	9.987760294e-07
-0.219	5e-05	1.180698524e-10	9.808636364e-07	1.560563636e-08	9.809877721e-07
-0.218	5e-05	1.091195467e-10	9.559e-07	2.295763636e-08	9.561756445e-07
-0.217	5e-05	1.049510635e-10	9.242e-07	2.975481818e-08	9.246788573e-07
-0.216	5e-05	1.027448111e-10	8.900772727e-07	3.294527273e-08	8.906867813e-07
-0.215	5e-05	9.305410025e-11	8.524154545e-07	3.696818182e-08	8.532167096e-07
-0.214	5e-05	8.499626615e-11	8.136445455e-07	4.106027273e-08	8.146799325e-07
-0.213	5e-05	7.711425966e-11	7.765381818e-07	4.820418182e-08	7.780328984e-07
-0.212	5e-05	6.501486827e-11	7.342990909e-07	6.207581818e-08	7.369182873e-07
-0.211	5e-05	5.766704087e-11	6.958054545e-07	7.060681818e-08	6.993786909e-07
-0.21	5e-05	5.714438845e-11	6.524563636e-07	7.9693e-08	6.573053177e-07
-0.209	5e-05	4.861186698e-11	6.097318182e-07	9.377272727e-08	6.169004899e-07
-0.208	5e-05	4.074763353e-11	5.637454545e-07	1.056327273e-07	5.735566324e-07
-0.207	5e-05	3.399514359e-11	5.115181818e-07	1.161754545e-07	5.245451235e-07
-0.206	5e-05	2.955665779e-11	4.610254545e-07	1.290063636e-07	4.787349074e-07
-0.205	5e-05	2.805401825e-11	4.178154545e-07	1.396881818e-07	4.405480021e-07
-0.204	5e-05	2.705785841e-11	3.759927273e-07	1.461390909e-07	4.033945523e-07
-0.203	5e-05	2.085685598e-11	3.334063636e-07	1.516872727e-07	3.662906387e-07
-0.202	5e-05	1.511075459e-11	2.929709091e-07	1.565427273e-07	3.321710087e-07
-0.201	5e-05	1.383296231e-11	2.607872727e-07	1.629927273e-07	3.075331377e-07
-0.2	5e-05	1.556505091e-11	2.3672e-07	1.690272727e-07	2.908720979e-07
-0.199	5e-05	1.758287968e-11	2.157745455e-07	1.742981818e-07	2.773779203e-07
-0.198	5e-05	1.392828032e-11	1.981572727e-07	1.788063636e-07	2.669045155e-07
-0.197	5e-05	7.784660433e-12	1.808872727e-07	1.819972727e-07	2.565993233e-07
-0.196	5e-05	7.667734551e-12	1.634781818e-07	1.853263636e-07	2.471254276e-07
-0.195	5e-05	9.370752086e-12	1.4711e-07	1.858118182e-07	2.369965904e-07
-0.194	5e-05	1.247951297e-11	1.353181818e-07	1.843545455e-07	2.286867044e-07
-0.193	5e-05	1.068350045e-11	1.261627273e-07	1.817890909e-07	2.212788e-07
-0.192	5e-05	5.425405146e-12	1.168690909e-07	1.847018182e-07	2.185706889e-07
-0.191	5e-05	5.789044268e-12	1.060490909e-07	1.903890909e-07	2.179321354e-07
-0.19	5e-05	7.090996074e-12	9.647727273e-08	1.936490909e-07	2.163511834e-07
-0.189	5e-05	8.487698036e-12	8.538036364e-08	1.955909091e-07	2.134141753e-07
-0.188	5e-05	1.013730061e-11	7.816718182e-08	1.987118182e-07	2.13533358e-07
-0.187	5e-05	7.395622841e-12	7.768163636e-08	2.001690909e-07	2.147139995e-07
-0.186	5e-05	3.581700443e-12	7.941563636e-08	2.002381818e-07	2.154116356e-07
-0.185	5e-05	4.537269927e-12	7.893009091e-08	2.025963636e-07	2.174287143e-07
-0.184	5e-05	5.985602169e-12	6.998263636e-08	2.021109091e-07	2.13884055e-07
-0.183	5e-05	9.1011109e-12	6.394845455e-08	2.030818182e-07	2.129122583e-07
-0.182	5e-05	3.665182057e-12	6.526627273e-08	2.071736364e-07	2.172109619e-07
-0.181	5e-05	4.612189512e-12	6.5405e-08	2.079363636e-07	2.17980149e-07
-0.18	5e-05	5.907622083e-12	6.380972727e-08	2.038445455e-07	2.135984082e-07
-0.179	5e-05	8.807737927e-12	6.706954545e-08	2.007927273e-07	2.116980001e-07
-0.178	5e-05	4.84887316e-12	6.887290909e-08	2.031509091e-07	2.145082037e-07
-0.177	5e-05	2.865086016e-12	6.769381818e-08	2.055781818e-07	2.164366925e-07
-0.176	5e-05	4.945017135e-12	6.575181818e-08	2.059254545e-07	2.161679773e-07
-0.175	5e-05	7.002993769e-12	6.145154545e-08	2.073127273e-07	2.162287199e-07
-0.174	5e-05	8.718437675e-12	5.784490909e-08	2.096709091e-07	2.175038474e-07
-0.173	5e-05	5.571984699e-12	5.749818182e-08	2.109190909e-07	2.186158819e-07
-0.172	5e-05	2.671765609e-12	6.304681818e-08	2.127227273e-07	2.218690154e-07
-0.171	5e-05	5.325271458e-12	6.852609091e-08	2.144563636e-07	2.251385286e-07
-0.17	5e-05	7.143503944e-12	7.567027273e-08	2.166063636e-07	2.294434722e-07
-0.169	5e-05	8.492550589e-12	7.9485e-08	2.186872727e-07	2.326843108e-07
-0.168	5e-05	4.578044647e-12	7.546218182e-08	2.209063636e-07	2.334398475e-07
-0.167	5e-05	3.313689066e-12	6.491945455e-08	2.188954545e-07	2.283194157e-07
-0.166	5e-05	4.896255613e-12	5.846918182e-08	2.107109091e-07	2.186726605e-07
-0.165	5e-05	6.220368395e-12	6.283872727e-08	2.046772727e-07	2.141062624e-07
-0.164	5e-05	8.97651533e-12	6.838736364e-08	1.995445455e-07	2.10938041e-07
-0.163	5e-05	4.878814445e-12	7.206363636e-08	1.969781818e-07	2.097464464e-07
-0.162	5e-05	3.061312055e-12	7.241045455e-08	1.969781818e-07	2.098658573e-07
-0.161	5e-05	4.469437429e-12	7.081490909e-08	2.006545455e-07	2.127839232e-07
-0.16	5e-05	6.585711073e-12	7.102327273e-08	2.024572727e-07	2.145536123e-07
-0.159	5e-05	9.894591834e-12	6.956645455e-08	2.012090909e-07	2.128957253e-07
-0.158	5e-05	6.835211951e-12	6.464209091e-08	1.9899e-07	2.092262412e-07
-0.157	5e-05	3.434479291e-12	6.082736364e-08	1.987118182e-07	2.078132692e-07
-0.156	5e-05	3.222478767e-12	6.1729e-08	1.987118182e-07	2.080789661e-07
-0.155	5e-05	4.639992134e-12	6.471136364e-08	2.024572727e-07	2.125476602e-07
-0.154	5e-05	5.648947077e-12	6.5405e-08	2.026654545e-07	2.129579782e-07
-0.153	5e-05	9.252004654e-12	6.471136364e-08	2.035672727e-07	2.136052319e-07
-0.152	5e-05	7.169521888e-12	6.762445455e-08	2.056481818e-07	2.164815039e-07
-0.151	5e-05	2.798153231e-12	7.247981818e-08	2.078672727e-07	2.201411527e-07
-0.15	5e-05	4.737566801e-12	7.379763636e-08	2.1078e-07	2.233255461e-07
-0.149	5e-05	8.595110553e-12	7.372827273e-08	2.121672727e-07	2.246125772e-07
-0.148	5e-05	9.67371217e-12	7.331209091e-08	2.126527273e-07	2.24935202e-07
-0.147	5e-05	7.249043287e-12	7.296527273e-08	2.13e-07	2.251509072e-07
-0.146	5e-05	3.73410601e-12	7.247981818e-08	2.1411e-07	2.260451639e-07
-0.145	5e-05	5.563570165e-12	7.088427273e-08	2.100172727e-07	2.21657021e-07
-0.144	5e-05	7.553957667e-12	7.386690909e-08	2.024572727e-07	2.155116413e-07
-0.143	5e-05	1.043361609e-11	7.726554545e-08	1.971863636e-07	2.117839147e-07
-0.142	5e-05	5.117599883e-12	7.9693e-08	1.964927273e-07	2.120385958e-07
-0.141	5e-05	4.818600013e-12	8.170445455e-08	1.985036364e-07	2.146609223e-07
-0.14	5e-05	7.044564958e-12	8.191245455e-08	1.992672727e-07	2.154462722e-07
-0.139	5e-05	1.18637402e-11	7.920754545e-08	2.010009091e-07	2.160444415e-07
-0.138	5e-05	9.200403872e-12	7.698809091e-08	2.028736364e-07	2.169905032e-07
-0.137	5e-05	5.038012112e-12	7.9693e-08	1.998909091e-07	2.151914259e-07
-0.136	5e-05	6.91856082e-12	8.329963636e-08	1.9573e-07	2.127182698e-07
-0.135	5e-05	1.053101377e-11	8.753054545e-08	1.9566e-07	2.143465232e-07
-0.134	5e-05	1.207339557e-11	9.162272727e-08	1.969781818e-07	2.172443975e-07
-0.133	5e-05	9.183987788e-12	9.231636364e-08	1.980181818e-07	2.184800021e-07
-0.132	5e-05	6.547001268e-12	9.342636364e-08	2.003763636e-07	2.210863463e-07
-0.131	5e-05	9.323679371e-12	9.564545455e-08	2.008618182e-07	2.224713981e-07
-0.13	5e-05	1.382195925e-11	9.890545455e-08	1.991972727e-07	2.224001853e-07
-0.129	5e-05	1.39638485e-11	1.060490909e-07	1.994054545e-07	2.258515995e-07
-0.128	5e-05	1.110066515e-11	1.174236364e-07	1.991281818e-07	2.311716747e-07
-0.127	5e-05	9.122925265e-12	1.250536364e-07	1.979490909e-07	2.341415268e-07
-0.126	5e-05	1.335090024e-11	1.280354545e-07	1.979490909e-07	2.357475773e-07
-0.125	5e-05	1.550732913e-11	1.3511e-07	1.966318182e-07	2.385765789e-07
-0.124	5e-05	1.906787156e-11	1.430872727e-07	1.958681818e-07	2.425660988e-07
-0.123	5e-05	1.641928463e-11	1.516872727e-07	1.996827273e-07	2.507632754e-07
-0.122	5e-05	1.562442463e-11	1.641718182e-07	2.0218e-07	2.604402778e-07
-0.121	5e-05	1.73845961e-11	1.765872727e-07	1.968390909e-07	2.644403384e-07
-0.12	5e-05	2.156740103e-11	1.876845455e-07	1.835227273e-07	2.624996762e-07
-0.119	5e-05	2.787292509e-11	1.974636364e-07	1.704136364e-07	2.608307788e-07
-0.118	5e-05	3.121829587e-11	2.163981818e-07	1.641718182e-07	2.716257701e-07
-0.117	5e-05	3.259371445e-11	2.398418182e-07	1.627845455e-07	2.898670488e-07
-0.116	5e-05	3.139829757e-11	2.6051e-07	1.6112e-07	3.063088548e-07
-0.115	5e-05	3.573832375e-11	2.816645455e-07	1.569581818e-07	3.224450139e-07
-0.114	5e-05	3.784149993e-11	3.063572727e-07	1.5467e-07	3.431873941e-07
-0.113	5e-05	4.350261526e-11	3.327827273e-07	1.527272727e-07	3.661556546e-07
-0.112	5e-05	4.906944504e-11	3.6441e-07	1.480809091e-07	3.933479423e-07
-0.111	5e-05	5.829066032e-11	4.106027273e-07	1.387163636e-07	4.334014642e-07
-0.11	5e-05	6.744681599e-11	4.522863636e-07	1.291454545e-07	4.703631609e-07
-0.109	5e-05	7.439989041e-11	4.883527273e-07	1.187418182e-07	5.025813423e-07
-0.108	5e-05	7.710385396e-11	5.217836364e-07	1.088236364e-07	5.330110196e-07
-0.107	5e-05	8.13313422e-11	5.489718182e-07	1.046618182e-07	5.588596902e-07
-0.106	5e-05	8.450043551e-11	5.749136364e-07	9.987636364e-08	5.835246158e-07
-0.105	5e-05	9.066363522e-11	6.016863636e-07	9.453545455e-08	6.090676747e-07
-0.104	5e-05	9.114898641e-11	6.294290909e-07	8.718372727e-08	6.354384178e-07
-0.103	5e-05	9.17783655e-11	6.620972727e-07	7.976236364e-08	6.668844227e-07
-0.102	5e-05	1.018419265e-10	6.930309091e-07	7.622509091e-08	6.972102304e-07
-0.101	5e-05	1.07964853e-10	7.127281818e-07	6.977454545e-08	7.16135426e-07
-0.1	5e-05	1.10457052e-10	7.3312e-07	6.339363636e-08	7.358557519e-07
-0.099	5e-05	1.084151301e-10	7.532336364e-07	5.992572727e-08	7.556136604e-07
-0.098	5e-05	1.049768307e-10	7.725154545e-07	5.687390909e-08	7.746062026e-07
-0.097	5e-05	1.054014881e-10	7.951954545e-07	5.090918182e-08	7.968234156e-07
-0.096	5e-05	1.063521903e-10	8.119109091e-07	4.647018182e-08	8.132396954e-07
-0.095	5e-05	1.098223115e-10	8.204418182e-07	4.730254545e-08	8.218043002e-07
-0.094	5e-05	1.062858696e-10	8.200254545e-07	4.986872727e-08	8.215404044e-07
-0.093	5e-05	1.008144832e-10	8.147545455e-07	5.167209091e-08	8.163914345e-07
-0.092	5e-05	9.756163538e-11	8.060845455e-07	4.945263636e-08	8.076000605e-07
-0.091	5e-05	9.471140938e-11	7.956118182e-07	4.667827273e-08	7.96979941e-07
-0.09	5e-05	9.090061386e-11	7.835427273e-07	4.6817e-08	7.849401486e-07
-0.089	5e-05	8.884498238e-11	7.696018182e-07	5.035427273e-08	7.712473736e-07
-0.088	5e-05	9.018248762e-11	7.535109091e-07	5.382218182e-08	7.554306834e-07
-0.087	5e-05	8.861236957e-11	7.348536364e-07	5.8053e-08	7.37143146e-07
-0.086	5e-05	8.691211755e-11	7.150172727e-07	6.311618182e-08	7.177975708e-07
-0.085	5e-05	8.18898283e-11	6.948345455e-07	6.713890909e-08	6.980706831e-07
-0.084	5e-05	7.785903807e-11	6.749972727e-07	6.901163636e-08	6.785159719e-07
-0.083	5e-05	7.709797632e-11	6.589063636e-07	7.282654545e-08	6.629187746e-07
-0.082	5e-05	7.497778671e-11	6.396254545e-07	8.128827273e-08	6.447701182e-07
-0.081	5e-05	7.625180315e-11	6.217309091e-07	8.947254545e-08	6.281358609e-07
-0.08	5e-05	7.779560827e-11	6.093845455e-07	9.356454545e-08	6.165256267e-07
-0.079	5e-05	7.404478381e-11	6.0023e-07	9.661636364e-08	6.079562276e-07
-0.078	5e-05	7.270061184e-11	5.896872727e-07	9.932181818e-08	5.9799323e-07
-0.077	5e-05	6.929697355e-11	5.799772727e-07	9.946e-08	5.884436494e-07
-0.076	5e-05	6.741348234e-11	5.708218182e-07	1.002927273e-07	5.79565509e-07
-0.075	5e-05	6.70687372e-11	5.583354545e-07	9.980727273e-08	5.671860114e-07
-0.074	5e-05	6.741711069e-11	5.463363636e-07	9.980727273e-08	5.55378172e-07
-0.073	5e-05	7.151629389e-11	5.369036364e-07	1.010554545e-07	5.463311447e-07
-0.072	5e-05	6.656446253e-11	5.257363636e-07	1.022345455e-07	5.355843784e-07
-0.071	5e-05	6.057527626e-11	5.139463636e-07	1.027890909e-07	5.241244718e-07
-0.07	5e-05	6.230838995e-11	5.065936364e-07	1.042454545e-07	5.172081082e-07
-0.069	5e-05	6.421727963e-11	4.996581818e-07	1.095863636e-07	5.115344268e-07
-0.068	5e-05	6.690163385e-11	4.928609091e-07	1.186027273e-07	5.069304515e-07
-0.067	5e-05	6.41224336e-11	4.887690909e-07	1.254e-07	5.045992313e-07
-0.066	5e-05	5.949052414e-11	4.842609091e-07	1.240818182e-07	4.999049166e-07
-0.065	5e-05	6.126644797e-11	4.797527273e-07	1.169381818e-07	4.937987623e-07
-0.064	5e-05	6.235862641e-11	4.764227273e-07	1.137481818e-07	4.898134991e-07
-0.063	5e-05	6.405335478e-11	4.743427273e-07	1.129154545e-07	4.875970906e-07
-0.062	5e-05	6.206164721e-11	4.718454545e-07	1.130545455e-07	4.852004361e-07
-0.061	5e-05	5.744994443e-11	4.718454545e-07	1.185336364e-07	4.865062753e-07
-0.06	5e-05	6.04139473e-11	4.749663636e-07	1.2214e-07	4.90419439e-07
-0.059	5e-05	6.45557784e-11	4.7892e-07	1.271336364e-07	4.955071421e-07
-0.058	5e-05	6.35217421e-11	4.773245455e-07	1.282436364e-07	4.942521138e-07
-0.057	5e-05	6.015634163e-11	4.760763636e-07	1.246372727e-07	4.921210763e-07
-0.056	5e-05	5.847780073e-11	4.758681818e-07	1.204754545e-07	4.908817186e-07
-0.055	5e-05	6.074905371e-11	4.724e-07	1.201290909e-07	4.874348761e-07
-0.054	5e-05	6.361101285e-11	4.656727273e-07	1.231109091e-07	4.816714491e-07
-0.053	5e-05	5.804839402e-11	4.615109091e-07	1.238045455e-07	4.778283004e-07
-0.052	5e-05	5.763128832e-11	4.644245455e-07	1.2325e-07	4.8050049e-07
-0.051	5e-05	5.975680246e-11	4.692790909e-07	1.283127273e-07	4.865049035e-07
-0.05	5e-05	6.606602125e-11	4.7025e-07	1.353181818e-07	4.893322724e-07
-0.049	5e-05	6.199823216e-11	4.671981818e-07	1.375372727e-07	4.870222197e-07
-0.048	5e-05	5.685251254e-11	4.672681818e-07	1.346936364e-07	4.862940771e-07
-0.047	5e-05	5.951663058e-11	4.733718182e-07	1.287290909e-07	4.905630001e-07
-0.046	5e-05	6.173003641e-11	4.819718182e-07	1.233890909e-07	4.975155287e-07
-0.045	5e-05	6.396738789e-11	4.873127273e-07	1.209609091e-07	5.021008222e-07
-0.044	5e-05	6.122891074e-11	4.911272727e-07	1.208227273e-07	5.05770827e-07
-0.043	5e-05	6.1007006e-11	5.013227273e-07	1.190190909e-07	5.152572376e-07
-0.042	5e-05	6.178205755e-11	5.055536364e-07	1.1673e-07	5.188548662e-07
-0.041	5e-05	6.48072852e-11	5.072872727e-07	1.190190909e-07	5.210623006e-07
-0.04	5e-05	5.90090078e-11	5.122809091e-07	1.233190909e-07	5.269149153e-07
-0.039	5e-05	5.949387963e-11	5.116572727e-07	1.266481818e-07	5.27098593e-07
-0.038	5e-05	6.589504619e-11	5.103390909e-07	1.274118182e-07	5.260035733e-07
-0.037	5e-05	5.997808036e-11	5.082581818e-07	1.245681818e-07	5.233006892e-07
-0.036	5e-05	6.045178689e-11	5.062472727e-07	1.196436364e-07	5.20193138e-07
-0.035	5e-05	6.196753865e-11	5.106163636e-07	1.174936364e-07	5.239597555e-07
-0.034	5e-05	6.434919828e-11	5.156109091e-07	1.186027273e-07	5.290758136e-07
-0.033	5e-05	6.067161198e-11	5.234481818e-07	1.209609091e-07	5.372425342e-07
-0.032	5e-05	6.04146184e-11	5.381518182e-07	1.239436364e-07	5.522403502e-07
-0.031	5e-05	6.667715534e-11	5.482781818e-07	1.229027273e-07	5.618843698e-07
-0.03	5e-05	6.375854374e-11	5.527863636e-07	1.217236364e-07	5.660295111e-07
-0.029	5e-05	6.121314363e-11	5.516763636e-07	1.220018182e-07	5.650055343e-07
-0.028	5e-05	5.790473485e-11	5.511909091e-07	1.223481818e-07	5.646064965e-07
-0.027	5e-05	6.375641983e-11	5.551445455e-07	1.186727273e-07	5.676871344e-07
-0.026	5e-05	6.756562242e-11	5.619418182e-07	1.0598e-07	5.718482031e-07
-0.025	5e-05	6.591658032e-11	5.694345455e-07	9.370363636e-08	5.770927768e-07
-0.024	5e-05	6.215124982e-11	5.734572727e-07	9.301e-08	5.809510339e-07
-0.023	5e-05	6.200770127e-11	5.735963636e-07	1.0168e-07	5.82538935e-07
-0.022	5e-05	7.101917268e-11	5.740818182e-07	1.097254545e-07	5.844737884e-07
-0.021	5e-05	6.716089884e-11	5.772027273e-07	1.114590909e-07	5.878657307e-07
-0.02	5e-05	6.427452206e-11	5.810863636e-07	1.058409091e-07	5.90646815e-07
-0.019	5e-05	6.974270047e-11	5.848318182e-07	9.585363636e-08	5.926349426e-07
-0.018	5e-05	7.152862439e-11	5.957909091e-07	9.085972727e-08	6.026792658e-07
-0.017	5e-05	7.560673807e-11	6.141009091e-07	9.578454545e-08	6.215260298e-07
-0.016	5e-05	6.962166688e-11	6.319954545e-07	1.014718182e-07	6.400896691e-07
-0.015	5e-05	7.453891089e-11	6.448963636e-07	1.002927273e-07	6.52648413e-07
-0.014	5e-05	8.121322899e-11	6.610563636e-07	9.502090909e-08	6.678506488e-07
-0.013	5e-05	7.972576659e-11	6.726390909e-07	9.155363636e-08	6.788412296e-07
-0.012	5e-05	7.773727439e-11	6.852627273e-07	8.5311e-08	6.90552657e-07
-0.011	5e-05	8.14773834e-11	6.955972727e-07	8.0456e-08	7.002347705e-07
-0.01	5e-05	9.109273957e-11	7.023945455e-07	7.7751e-08	7.066847356e-07
-0.009	5e-05	9.341099152e-11	7.105781818e-07	7.3104e-08	7.14328739e-07
-0.008	5e-05	9.319382133e-11	7.220918182e-07	6.824863636e-08	7.253099132e-07
-0.007	5e-05	9.411440523e-11	7.353390909e-07	6.519690909e-08	7.382236894e-07
-0.006	5e-05	1.000203828e-10	7.481709091e-07	6.3463e-08	7.50857684e-07
-0.005	5e-05	1.020682265e-10	7.648163636e-07	6.380972727e-08	7.674736161e-07
-0.004	5e-05	9.646565897e-11	7.775090909e-07	6.415654545e-08	7.80151555e-07
-0.003	5e-05	1.006011994e-10	7.8715e-07	6.478072727e-08	7.898111579e-07
-0.002	5e-05	1.04189751e-10	7.969981818e-07	6.332427273e-08	7.995098907e-07
-0.001	5e-05	1.078053603e-10	8.045590909e-07	5.437709091e-08	8.063945677e-07
 0	5e-05	9.993435687e-11	8.115636364e-07	4.348781818e-08	8.127279534e-07
0.001	5e-05	1.049471549e-10	8.194009091e-07	3.856336364e-08	8.203078586e-07
0.002	5e-05	1.094476767e-10	8.193318182e-07	3.974245455e-08	8.202951243e-07
0.003	5e-05	1.122699452e-10	8.266145455e-07	4.106027273e-08	8.276337069e-07
0.004	5e-05	1.066992068e-10	8.396536364e-07	4.154581818e-08	8.406808455e-07
0.005	5e-05	1.12874088e-10	8.470754545e-07	4.334909091e-08	8.481839243e-07
0.006	5e-05	1.137562055e-10	8.467981818e-07	4.577663636e-08	8.480345872e-07
0.007	5e-05	1.179697777e-10	8.4867e-07	4.4875e-08	8.498555963e-07
0.008	5e-05	1.108346809e-10	8.535254545e-07	3.766172727e-08	8.543559605e-07
0.009	5e-05	1.107198347e-10	8.526936364e-07	3.169681818e-08	8.532825592e-07
0.01	5e-05	1.123479105e-10	8.425672727e-07	3.509536364e-08	8.432978677e-07
0.011	5e-05	1.132487818e-10	8.304290909e-07	3.634390909e-08	8.3122401e-07
0.012	5e-05	1.134502587e-10	8.311918182e-07	3.190490909e-08	8.318039203e-07
0.013	5e-05	1.143494633e-10	8.3903e-07	3.454045455e-08	8.397406647e-07
0.014	5e-05	1.125365996e-10	8.425672727e-07	3.551163636e-08	8.433152942e-07
0.015	5e-05	1.077377048e-10	8.446472727e-07	3.5026e-08	8.453731933e-07
0.016	5e-05	1.100076303e-10	8.403472727e-07	3.474854545e-08	8.410653959e-07
0.017	5e-05	1.141774927e-10	8.300827273e-07	3.703754545e-08	8.309086074e-07
0.018	5e-05	1.081966177e-10	8.241872727e-07	4.244745455e-08	8.252796174e-07
0.019	5e-05	1.057924947e-10	8.239790909e-07	4.633154545e-08	8.252806519e-07
0.02	5e-05	1.068203584e-10	8.185690909e-07	4.737190909e-08	8.199386894e-07
0.021	5e-05	1.098936838e-10	8.047663636e-07	4.619281818e-08	8.060909852e-07
0.022	5e-05	1.021549457e-10	7.888145455e-07	4.473627273e-08	7.900820978e-07
0.023	5e-05	1.021446801e-10	7.785490909e-07	4.751063636e-08	7.799974023e-07
0.024	5e-05	1.043730713e-10	7.716827273e-07	5.361409091e-08	7.735429544e-07
0.025	5e-05	1.048991161e-10	7.662727273e-07	6.235327273e-08	7.688054521e-07
0.026	5e-05	9.514752707e-11	7.643309091e-07	6.720827273e-08	7.6728006e-07
0.027	5e-05	9.553309117e-11	7.539272727e-07	6.949709091e-08	7.571236215e-07
0.028	5e-05	9.625370269e-11	7.4283e-07	7.289590909e-08	7.463981662e-07
0.029	5e-05	9.800526051e-11	7.349927273e-07	7.615572727e-08	7.38927604e-07
0.03	5e-05	9.366754261e-11	7.282645455e-07	7.393627273e-08	7.320080741e-07
0.031	5e-05	9.188299776e-11	7.249354545e-07	7.601709091e-08	7.289101532e-07
0.032	5e-05	9.3528441e-11	7.197336364e-07	8.538036364e-08	7.247801831e-07
0.033	5e-05	9.482250188e-11	7.130063636e-07	9.099818182e-08	7.187897771e-07
0.034	5e-05	8.891403908e-11	7.057236364e-07	9.044354545e-08	7.114955276e-07
0.035	5e-05	8.987145961e-11	6.985790909e-07	9.051290909e-08	7.04418436e-07
0.036	5e-05	8.759143074e-11	6.932390909e-07	8.850154545e-08	6.988654811e-07
0.037	5e-05	9.286985072e-11	6.892854545e-07	9.120636364e-08	6.95293491e-07
0.038	5e-05	8.417813896e-11	6.912972727e-07	9.474363636e-08	6.977594685e-07
0.039	5e-05	8.809037349e-11	6.931e-07	9.543727273e-08	6.996398238e-07
0.04	5e-05	8.926487572e-11	6.914354545e-07	8.8987e-08	6.971382029e-07
0.041	5e-05	9.178616056e-11	6.893545455e-07	8.447872727e-08	6.945115872e-07
0.042	5e-05	8.621437498e-11	6.903954545e-07	8.732245455e-08	6.958958936e-07
0.043	5e-05	8.892601559e-11	6.969845455e-07	8.732245455e-08	7.024333902e-07
0.044	5e-05	8.82929639e-11	7.047527273e-07	8.447872727e-08	7.097979022e-07
0.045	5e-05	9.356067582e-11	7.116190909e-07	8.267545455e-08	7.164055844e-07
0.046	5e-05	8.722145675e-11	7.182081818e-07	8.191245455e-08	7.228641938e-07
0.047	5e-05	8.986916608e-11	7.250045455e-07	8.558845455e-08	7.300390226e-07
0.048	5e-05	9.845858336e-11	7.313854545e-07	8.822409091e-08	7.366872968e-07
0.049	5e-05	9.58813393e-11	7.399172727e-07	8.420127273e-08	7.446928392e-07
0.05	5e-05	9.437441506e-11	7.4824e-07	7.691872727e-08	7.521832145e-07
0.051	5e-05	9.73836101e-11	7.580890909e-07	7.345081818e-08	7.616390828e-07
0.052	5e-05	1.002657317e-10	7.725845455e-07	6.956645455e-08	7.757102368e-07
0.053	5e-05	9.921386335e-11	7.872881818e-07	6.790190909e-08	7.902109532e-07
0.054	5e-05	1.036945619e-10	7.985936364e-07	6.380972727e-08	8.011388627e-07
0.055	5e-05	1.105233358e-10	8.080963636e-07	5.749818182e-08	8.101393546e-07
0.056	5e-05	1.082960803e-10	8.185e-07	5.326727273e-08	8.202314627e-07
0.057	5e-05	1.09588032e-10	8.330645455e-07	5.188018182e-08	8.346784352e-07
0.058	5e-05	1.124172032e-10	8.536645455e-07	4.986872727e-08	8.551199016e-07
0.059	5e-05	1.18457769e-10	8.763445455e-07	4.792672727e-08	8.776541081e-07
0.06	5e-05	1.121164998e-10	8.947245455e-07	4.799609091e-08	8.960109581e-07
0.061	5e-05	1.203809509e-10	9.149727273e-07	4.383463636e-08	9.160221433e-07
0.062	5e-05	1.235313051e-10	9.266272727e-07	3.662136364e-08	9.273506493e-07
0.063	5e-05	1.196890712e-10	9.289181818e-07	2.975481818e-08	9.293946082e-07
0.064	5e-05	1.216877257e-10	9.359909091e-07	2.628690909e-08	9.363599647e-07
0.065	5e-05	1.273417761e-10	9.434181818e-07	2.406736364e-08	9.437251209e-07
0.066	5e-05	1.264829848e-10	9.511090909e-07	2.399809091e-08	9.514117989e-07
0.067	5e-05	1.195063335e-10	9.603363636e-07	1.775581818e-08	9.605004947e-07
0.068	5e-05	1.203397263e-10	9.647090909e-07	1.1028e-08	9.647721217e-07
0.069	5e-05	1.260229731e-10	9.595090909e-07	1.248454545e-08	9.595903081e-07
0.07	5e-05	1.267231936e-10	9.525e-07	1.671536364e-08	9.526466572e-07
